	volume	open	close	date	rate	infl	vvp	predict
1494	3353638	288.09	292.39	2021-04-22	4.5	5.19	0.5	289.561230554469
1495	3260183	292.4	292.21	2021-04-22	4.5	5.19	0.5	292.1617510307521
1496	285055	292.23	292.18	2021-04-22	4.5	5.19	0.5	292.20789191987114
1497	47371	292.09	292.18	2021-04-22	4.5	5.19	0.5	292.20789191987114
1498	775627	293.1	291.33	2021-04-23	4.5	5.19	0.5	292.19105549749753
1499	1572534	291.33	293.22	2021-04-23	4.5	5.19	0.5	290.84699388442476
1500	1646675	293.24	293.0	2021-04-23	4.5	5.19	0.5	292.19105549749753
1501	187484	292.57	293.39	2021-04-23	4.5	5.19	0.5	292.20789191987114
1502	82813	293.39	293.19	2021-04-23	4.5	5.19	0.5	292.20789191987114
1503	1264866	294.3	295.31	2021-04-26	5.0	5.19	0.5	294.7406967993083
1504	1443873	295.31	294.2	2021-04-26	5.0	5.19	0.5	295.6867029838371
1505	1604015	294.19	294.9	2021-04-26	5.0	5.19	0.5	294.7406967993083
1506	224999	295.43	294.67	2021-04-26	5.0	5.19	0.5	295.7035394062107
1507	38252	294.68	295.27	2021-04-26	5.0	5.19	0.5	294.7575332216819
1508	901491	295.74	296.18	2021-04-27	5.0	5.19	0.5	295.6867029838371
1509	2881977	296.11	299.15	2021-04-27	5.0	5.19	0.5	296.50960667327223
1510	2197813	299.14	297.5	2021-04-27	5.0	5.19	0.5	298.7705158350182
1511	261476	297.51	298.05	2021-04-27	5.0	5.19	0.5	296.5006520894844
1512	42559	298.18	298.5	2021-04-27	5.0	5.19	0.5	298.78735225739183
1513	533747	299.0	297.12	2021-04-28	5.0	5.19	0.5	298.7705158350182
1514	1395463	297.12	296.62	2021-04-28	5.0	5.19	0.5	296.4838156671108
1515	1929400	296.68	298.4	2021-04-28	5.0	5.19	0.5	296.4838156671108
1516	164140	298.01	298.5	2021-04-28	5.0	5.19	0.5	298.78735225739183
1517	39502	298.49	298.49	2021-04-28	5.0	5.19	0.5	298.78735225739183
1518	1278170	301.0	299.7	2021-04-29	5.0	5.19	0.5	300.7264027091575
1519	1870143	299.71	298.12	2021-04-29	5.0	5.19	0.5	298.7705158350182
1520	2319220	298.18	296.94	2021-04-29	5.0	5.19	0.5	298.7705158350182
1521	212708	296.35	297.53	2021-04-29	5.0	5.19	0.5	296.5006520894844
1522	27985	297.62	297.1	2021-04-29	5.0	5.19	0.5	296.5006520894844
1523	639998	296.92	295.86	2021-04-30	5.0	5.67	0.5	296.4838156671108
1524	1201543	295.8	296.22	2021-04-30	5.0	5.67	0.5	295.6867029838371
1525	1456491	296.3	297.72	2021-04-30	5.0	5.67	0.5	296.4838156671108
1526	222415	297.7	297.61	2021-04-30	5.0	5.67	0.5	296.5006520894844
1527	47518	297.63	297.73	2021-04-30	5.0	5.67	0.5	296.5006520894844
1528	1186267	298.7	300.02	2021-05-04	5.0	5.67	0.5	298.7705158350182
1529	2763948	300.05	302.82	2021-05-04	5.0	5.67	0.5	300.752193715319
1530	1605238	302.78	301.3	2021-05-04	5.0	5.67	0.5	303.411779672198
1531	417866	301.31	303.17	2021-05-04	5.0	5.67	0.5	301.6370481055746
1532	72434	303.17	303.7	2021-05-04	5.0	5.67	0.5	303.4680688503404
1533	994254	304.01	303.52	2021-05-05	5.0	5.67	0.5	303.4512324279668
1534	1229473	303.52	303.64	2021-05-05	5.0	5.67	0.5	303.4512324279668
1535	1609963	303.68	305.85	2021-05-05	5.0	5.67	0.5	303.4512324279668
1536	305504	305.79	305.9	2021-05-05	5.0	5.67	0.5	306.05263464754006
1537	32333	305.81	305.99	2021-05-05	5.0	5.67	0.5	306.05263464754006
1538	1349557	306.29	309.54	2021-05-06	5.0	5.67	0.5	307.1115921091692
1539	1782492	309.54	310.4	2021-05-06	5.0	5.67	0.5	309.8378781292225
1540	2306612	310.4	312.76	2021-05-06	5.0	5.67	0.5	311.14509992205745
1541	704900	312.78	314.54	2021-05-06	5.0	5.67	0.5	311.88654311851786
1542	112966	314.54	314.72	2021-05-06	5.0	5.67	0.5	315.0425199025927
1543	1620153	316.0	317.95	2021-05-07	5.0	5.67	0.5	315.71756900843553
1544	2021770	317.91	317.89	2021-05-07	5.0	5.67	0.5	317.89130245645265
1545	1563427	317.89	317.91	2021-05-07	5.0	5.67	0.5	317.89130245645265
1546	321409	317.92	317.8	2021-05-07	5.0	5.67	0.5	317.89130245645265
1547	116638	317.8	317.94	2021-05-07	5.0	5.67	0.5	317.90813887882626
1548	1112047	318.26	315.86	2021-05-10	5.0	5.67	0.5	317.89130245645265
1549	1651893	315.85	319.01	2021-05-10	5.0	5.67	0.5	315.71756900843553
1550	2435952	319.01	319.97	2021-05-10	5.0	5.67	0.5	317.94470275791076
1551	523734	319.9	319.59	2021-05-10	5.0	5.67	0.5	318.84228032623787
1552	201185	319.6	320.19	2021-05-10	5.0	5.67	0.5	318.8591167486115
1553	2961465	303.0	305.73	2021-05-11	5.0	5.67	0.5	303.4770234341282
1554	2328997	305.68	308.42	2021-05-11	5.0	5.67	0.5	306.03579822516645
1555	2339470	308.42	306.16	2021-05-11	5.0	5.67	0.5	308.0001881892681
1556	302691	306.29	307.76	2021-05-11	5.0	5.67	0.5	307.1284285315428
1557	61924	307.76	307.16	2021-05-11	5.0	5.67	0.5	308.0170246116417
1558	881421	307.39	306.62	2021-05-12	5.0	5.67	0.5	307.1115921091692
1559	2128251	306.62	305.78	2021-05-12	5.0	5.67	0.5	307.1115921091692
1560	2109959	305.8	303.27	2021-05-12	5.0	5.67	0.5	306.03579822516645
1561	423525	303.0	302.14	2021-05-12	5.0	5.67	0.5	303.4512324279668
1562	71127	302.14	302.02	2021-05-12	5.0	5.67	0.5	301.6538845279482
1563	1342624	302.11	300.53	2021-05-13	5.0	5.67	0.5	301.6370481055746
1564	2108933	300.51	303.09	2021-05-13	5.0	5.67	0.5	300.7264027091575
1565	1970038	303.07	306.05	2021-05-13	5.0	5.67	0.5	303.4512324279668
1566	289438	306.06	306.67	2021-05-13	5.0	5.67	0.5	306.05263464754006
1567	61113	306.67	306.74	2021-05-13	5.0	5.67	0.5	307.1284285315428
1568	680420	308.2	304.77	2021-05-14	5.0	5.67	0.5	308.0001881892681
1569	799097	304.76	304.75	2021-05-14	5.0	5.67	0.5	304.68850045847483
1570	962179	304.76	302.7	2021-05-14	5.0	5.67	0.5	304.68850045847483
1571	211989	303.02	304.4	2021-05-14	5.0	5.67	0.5	303.4680688503404
1572	32158	304.34	304.1	2021-05-14	5.0	5.67	0.5	303.4680688503404
1573	730616	303.5	303.23	2021-05-17	5.0	5.67	0.5	303.4512324279668
1574	927368	303.29	301.98	2021-05-17	5.0	5.67	0.5	303.4512324279668
1575	965911	301.98	302.6	2021-05-17	5.0	5.67	0.5	301.6370481055746
1576	182488	302.88	303.7	2021-05-17	5.0	5.67	0.5	303.4680688503404
1577	32039	303.62	303.94	2021-05-17	5.0	5.67	0.5	303.4680688503404
1578	874662	305.01	305.5	2021-05-18	5.0	5.67	0.5	304.68850045847483
1579	940269	305.5	304.73	2021-05-18	5.0	5.67	0.5	306.03579822516645
1580	1208229	304.73	304.96	2021-05-18	5.0	5.67	0.5	304.68850045847483
1581	459611	304.31	305.57	2021-05-18	5.0	5.67	0.5	303.4512324279668
1582	66869	305.61	305.78	2021-05-18	5.0	5.67	0.5	306.05263464754006
1583	1357287	304.38	302.48	2021-05-19	5.0	5.67	0.5	303.4512324279668
1584	2478620	302.44	297.78	2021-05-19	5.0	5.67	0.5	301.6370481055746
1585	2902804	297.74	296.61	2021-05-19	5.0	5.67	0.5	296.50960667327223
1586	394791	297.27	297.81	2021-05-19	5.0	5.67	0.5	296.4838156671108
1587	41293	297.72	297.0	2021-05-19	5.0	5.67	0.5	296.5006520894844
1588	873177	297.94	296.52	2021-05-20	5.0	5.67	0.5	296.4838156671108
1589	2527160	296.52	294.17	2021-05-20	5.0	5.67	0.5	296.4838156671108
1590	2255216	294.17	297.11	2021-05-20	5.0	5.67	0.5	294.7406967993083
1591	167390	297.36	297.16	2021-05-20	5.0	5.67	0.5	296.5006520894844
1592	28118	297.05	296.72	2021-05-20	5.0	5.67	0.5	296.5006520894844
1593	869884	296.85	296.1	2021-05-21	5.0	5.67	0.5	296.4838156671108
1594	2278258	296.13	301.74	2021-05-21	5.0	5.67	0.5	296.4838156671108
1595	1770666	301.71	301.54	2021-05-21	5.0	5.67	0.5	301.6370481055746
1596	193276	301.5	301.46	2021-05-21	5.0	5.67	0.5	301.6538845279482
1597	29424	301.4	301.23	2021-05-21	5.0	5.67	0.5	301.6538845279482
1598	942364	302.02	303.2	2021-05-24	5.0	5.67	0.5	301.6370481055746
1599	688891	303.18	302.15	2021-05-24	5.0	5.67	0.5	303.4512324279668
1600	1209581	302.15	299.74	2021-05-24	5.0	5.67	0.5	301.6370481055746
1601	220066	299.97	300.9	2021-05-24	5.0	5.67	0.5	300.74323913153114
1602	22251	300.9	300.7	2021-05-24	5.0	5.67	0.5	300.74323913153114
1603	613082	301.77	303.2	2021-05-25	5.0	5.67	0.5	301.6370481055746
1604	1354965	303.13	305.07	2021-05-25	5.0	5.67	0.5	303.4512324279668
1605	1518819	305.07	307.0	2021-05-25	5.0	5.67	0.5	306.03579822516645
1606	232838	307.0	306.56	2021-05-25	5.0	5.67	0.5	307.1284285315428
1607	35064	306.56	306.8	2021-05-25	5.0	5.67	0.5	307.1284285315428
1608	1047424	307.84	308.0	2021-05-26	5.0	5.67	0.5	308.0001881892681
1609	1346470	307.98	306.95	2021-05-26	5.0	5.67	0.5	308.0001881892681
1610	934788	306.9	306.25	2021-05-26	5.0	5.67	0.5	307.1115921091692
1611	175519	306.24	307.22	2021-05-26	5.0	5.67	0.5	307.1284285315428
1612	31651	307.22	307.01	2021-05-26	5.0	5.67	0.5	307.1284285315428
1613	915944	306.39	308.23	2021-05-27	5.0	5.67	0.5	307.1115921091692
1614	2200488	308.18	310.43	2021-05-27	5.0	5.67	0.5	308.0001881892681
1615	3514727	310.48	313.9	2021-05-27	5.0	5.67	0.5	311.04932030135024
1616	402482	313.72	312.22	2021-05-27	5.0	5.67	0.5	314.92607181116256
1617	41728	312.35	312.72	2021-05-27	5.0	5.67	0.5	311.7581528588677
1618	802138	313.3	311.06	2021-05-28	5.0	5.67	0.5	311.88654311851786
1619	1096302	311.04	309.84	2021-05-28	5.0	5.67	0.5	311.14509992205745
1620	1409454	309.83	309.9	2021-05-28	5.0	5.67	0.5	309.8378781292225
1621	181316	309.9	310.0	2021-05-28	5.0	5.67	0.5	309.8547145515961
1622	59204	309.99	309.56	2021-05-28	5.0	5.67	0.5	309.8547145515961
1623	547695	309.3	311.39	2021-05-31	5.0	5.78	0.5	309.08545082391515
1624	871834	311.39	310.02	2021-05-31	5.0	5.78	0.5	311.14509992205745
1625	760624	310.01	309.91	2021-05-31	5.0	5.78	0.5	309.8378781292225
1626	164077	309.89	310.7	2021-05-31	5.0	5.78	0.5	309.8547145515961
1627	24071	310.65	310.79	2021-05-31	5.0	5.78	0.5	311.16193634443107
1628	995757	312.6	313.97	2021-06-01	5.0	5.78	0.5	311.88654311851786
1629	1009782	313.93	312.81	2021-06-01	5.0	5.78	0.5	314.92607181116256
1630	1559799	312.83	311.3	2021-06-01	5.0	5.78	0.5	311.88654311851786
1631	174698	311.3	311.73	2021-06-01	5.0	5.78	0.5	311.16193634443107
1632	25553	311.74	311.6	2021-06-01	5.0	5.78	0.5	311.3804994513514
1633	609937	311.6	312.85	2021-06-02	5.0	5.78	0.5	311.3636630289778
1634	669155	312.85	311.92	2021-06-02	5.0	5.78	0.5	311.88654311851786
1635	1150926	311.92	313.85	2021-06-02	5.0	5.78	0.5	311.3636630289778
1636	212157	313.55	313.71	2021-06-02	5.0	5.78	0.5	314.9429082335362
1637	58703	313.71	313.98	2021-06-02	5.0	5.78	0.5	314.9429082335362
1638	870890	314.81	313.34	2021-06-03	5.0	5.78	0.5	315.0256834802191
1639	1320471	313.29	310.8	2021-06-03	5.0	5.78	0.5	311.88654311851786
1640	1076707	310.8	312.5	2021-06-03	5.0	5.78	0.5	311.14509992205745
1641	148171	312.71	312.62	2021-06-03	5.0	5.78	0.5	311.9033795408915
1642	38393	312.66	312.41	2021-06-03	5.0	5.78	0.5	311.9033795408915
1643	617760	313.0	310.8	2021-06-04	5.0	5.78	0.5	311.88654311851786
1644	1840455	310.87	310.33	2021-06-04	5.0	5.78	0.5	311.14509992205745
1645	1024886	310.33	310.46	2021-06-04	5.0	5.78	0.5	310.5877171529333
1646	208703	310.25	311.11	2021-06-04	5.0	5.78	0.5	310.6045535753069
1647	20861	311.02	310.94	2021-06-04	5.0	5.78	0.5	311.16193634443107
1648	649128	310.03	311.77	2021-06-07	5.0	5.78	10.7	310.60328312014497
1649	1366707	311.8	313.63	2021-06-07	5.0	5.78	10.7	311.37922899618945
1650	1841105	313.64	314.6	2021-06-07	5.0	5.78	10.7	314.94163777837423
1651	115008	314.65	315.16	2021-06-07	5.0	5.78	10.7	315.0425199025927
1652	47796	315.05	315.53	2021-06-07	5.0	5.78	10.7	315.0425199025927
1653	548224	315.29	315.12	2021-06-08	5.0	5.78	10.7	315.04124944743074
1654	1352309	315.12	313.83	2021-06-08	5.0	5.78	10.7	315.04124944743074
1655	1445540	313.78	313.99	2021-06-08	5.0	5.78	10.7	314.94163777837423
1656	129116	314.05	314.65	2021-06-08	5.0	5.78	10.7	314.9429082335362
1657	19273	314.67	314.83	2021-06-08	5.0	5.78	10.7	315.0425199025927
1658	447664	315.0	314.9	2021-06-09	5.0	5.78	10.7	315.04124944743074
1659	681807	314.9	313.61	2021-06-09	5.0	5.78	10.7	315.04124944743074
1660	1232899	313.61	315.51	2021-06-09	5.0	5.78	10.7	314.94163777837423
1661	96585	315.74	314.77	2021-06-09	5.0	5.78	10.7	315.4712646114285
1662	56274	314.77	314.78	2021-06-09	5.0	5.78	10.7	315.0425199025927
1663	455123	314.87	314.97	2021-06-10	5.0	5.78	10.7	315.04124944743074
1664	695849	315.0	314.87	2021-06-10	5.0	5.78	10.7	315.04124944743074
1665	1578874	314.87	314.3	2021-06-10	5.0	5.78	10.7	315.04124944743074
1666	171481	314.44	314.7	2021-06-10	5.0	5.78	10.7	314.9429082335362
1667	19853	314.71	314.62	2021-06-10	5.0	5.78	10.7	315.0425199025927
1668	488651	314.88	314.08	2021-06-11	5.0	5.78	10.7	315.04124944743074
1669	549434	314.07	313.52	2021-06-11	5.0	5.78	10.7	314.94163777837423
1670	1018579	313.52	313.01	2021-06-11	5.0	5.78	10.7	315.1916193752461
1671	93950	313.18	313.42	2021-06-11	5.0	5.78	10.7	311.9033795408915
1672	41876	313.42	313.0	2021-06-11	5.0	5.78	10.7	311.9033795408915
1673	514983	313.48	311.36	2021-06-14	5.0	5.78	10.7	311.90210908572953
1674	803993	311.38	312.53	2021-06-14	5.0	5.78	10.7	311.1606658892691
1675	1095176	312.53	314.4	2021-06-14	5.0	5.78	10.7	311.75688240370573
1676	119522	314.05	314.12	2021-06-14	5.0	5.78	10.7	314.9429082335362
1677	18097	314.12	314.12	2021-06-14	5.0	5.78	10.7	314.9429082335362
1678	587382	314.14	315.22	2021-06-15	5.5	5.78	10.7	314.94163777837423
1679	1070169	315.22	314.42	2021-06-15	5.5	5.78	10.7	315.04124944743074
1680	1134727	314.41	312.7	2021-06-15	5.5	5.78	10.7	314.94163777837423
1681	148473	313.0	312.76	2021-06-15	5.5	5.78	10.7	311.9033795408915
1682	33374	312.76	312.51	2021-06-15	5.5	5.78	10.7	311.9033795408915
1683	620239	312.5	313.46	2021-06-16	5.5	5.78	10.7	311.75688240370573
1684	1364162	313.46	313.74	2021-06-16	5.5	5.78	10.7	311.90210908572953
1685	1383965	313.74	313.06	2021-06-16	5.5	5.78	10.7	314.94163777837423
1686	418752	313.13	311.8	2021-06-16	5.5	5.78	10.7	311.90210908572953
1687	37711	311.77	311.61	2021-06-16	5.5	5.78	10.7	311.3804994513514
1688	877075	311.0	313.56	2021-06-17	5.5	5.78	10.7	311.1606658892691
1689	1348109	313.56	313.88	2021-06-17	5.5	5.78	10.7	314.94163777837423
1690	1922652	313.9	314.89	2021-06-17	5.5	5.78	10.7	314.94163777837423
1691	245554	314.45	313.96	2021-06-17	5.5	5.78	10.7	314.9429082335362
1692	38890	314.0	313.9	2021-06-17	5.5	5.78	10.7	314.9429082335362
1693	748701	312.9	311.9	2021-06-18	5.5	5.78	10.7	311.90210908572953
1694	1871384	311.89	308.78	2021-06-18	5.5	5.78	10.7	311.37922899618945
1695	3299431	308.78	309.37	2021-06-18	5.5	5.78	10.7	308.9026309075738
1696	244918	309.41	309.9	2021-06-18	5.5	5.78	10.7	309.8547145515961
1697	81811	309.94	309.3	2021-06-18	5.5	5.78	10.7	309.8547145515961
1698	1145201	308.47	307.52	2021-06-21	5.5	5.78	10.7	308.0157541564798
1699	1047732	307.52	307.63	2021-06-21	5.5	5.78	10.7	308.0157541564798
1700	1196699	307.63	308.71	2021-06-21	5.5	5.78	10.7	308.0157541564798
1701	184557	309.21	309.99	2021-06-21	5.5	5.78	10.7	309.10228724628877
1702	38789	310.0	310.4	2021-06-21	5.5	5.78	10.7	309.8547145515961
1703	657307	310.79	309.3	2021-06-22	5.5	5.78	10.7	311.1606658892691
1704	687366	309.3	309.82	2021-06-22	5.5	5.78	10.7	309.1010167911268
1705	821304	309.82	309.37	2021-06-22	5.5	5.78	10.7	309.85344409643415
1706	169883	309.47	309.95	2021-06-22	5.5	5.78	10.7	309.8547145515961
1707	17948	310.05	309.73	2021-06-22	5.5	5.78	10.7	310.6045535753069
1708	418779	310.45	311.26	2021-06-23	5.5	5.78	10.7	311.1606658892691
1709	1066997	311.38	309.23	2021-06-23	5.5	5.78	10.7	311.1606658892691
1710	826602	309.29	311.0	2021-06-23	5.5	5.78	10.7	309.1010167911268
1711	152403	310.72	309.96	2021-06-23	5.5	5.78	10.7	311.16193634443107
1712	18323	309.9	309.79	2021-06-23	5.5	5.78	10.7	309.8547145515961
1713	401908	309.8	310.8	2021-06-24	5.5	5.78	10.7	309.85344409643415
1714	538360	310.84	310.22	2021-06-24	5.5	5.78	10.7	311.1606658892691
1715	919499	310.27	310.88	2021-06-24	5.5	5.78	10.7	310.60328312014497
1716	88818	310.5	310.23	2021-06-24	5.5	5.78	10.7	311.16193634443107
1717	23696	310.25	310.0	2021-06-24	5.5	5.78	10.7	310.6045535753069
1718	321953	310.58	311.35	2021-06-25	5.5	5.78	10.7	311.1606658892691
1719	934928	311.4	311.63	2021-06-25	5.5	5.78	10.7	311.37922899618945
1720	797362	311.63	311.9	2021-06-25	5.5	5.78	10.7	311.37922899618945
1721	171847	312.02	312.08	2021-06-25	5.5	5.78	10.7	311.7581528588677
1722	33774	312.08	311.81	2021-06-25	5.5	5.78	10.7	311.7581528588677
1723	446916	311.77	310.63	2021-06-28	5.5	5.78	10.7	311.37922899618945
1724	737816	310.63	309.71	2021-06-28	5.5	5.78	10.7	311.1606658892691
1725	648175	309.71	309.2	2021-06-28	5.5	5.78	10.7	309.85344409643415
1726	96675	309.4	309.88	2021-06-28	5.5	5.78	10.7	309.10228724628877
1727	16436	309.88	309.48	2021-06-28	5.5	5.78	10.7	309.8547145515961
1728	776199	308.7	307.41	2021-06-29	5.5	5.78	10.7	309.02420153444245
1729	1453717	307.32	306.5	2021-06-29	5.5	5.78	10.7	307.12715807638085
1730	1045070	306.46	305.14	2021-06-29	5.5	5.78	10.7	307.12715807638085
1731	93505	305.58	306.07	2021-06-29	5.5	5.78	10.7	306.05263464754006
1732	25986	306.07	306.1	2021-06-29	5.5	5.78	10.7	306.05263464754006
1733	272558	306.19	305.8	2021-06-30	5.5	5.52	10.7	306.05263464754006
1734	1378069	305.78	305.19	2021-06-30	5.5	5.52	10.7	306.0513641923781
1735	1319225	305.2	305.69	2021-06-30	5.5	5.52	10.7	306.0513641923781
1736	153178	305.67	306.25	2021-06-30	5.5	5.52	10.7	306.05263464754006
1737	31928	306.25	306.45	2021-06-30	5.5	5.52	10.7	307.1284285315428
1738	366827	306.0	306.52	2021-07-01	5.5	5.52	10.9	306.0513641923781
1739	805478	306.5	306.02	2021-07-01	5.5	5.52	10.9	307.12715807638085
1740	741473	306.02	305.51	2021-07-01	5.5	5.52	10.9	306.0513641923781
1741	69071	305.98	306.0	2021-07-01	5.5	5.52	10.9	306.05263464754006
1742	16130	305.91	305.78	2021-07-01	5.5	5.52	10.9	306.05263464754006
1743	559333	305.52	305.98	2021-07-02	5.5	5.52	10.9	306.0513641923781
1744	1176027	305.93	307.38	2021-07-02	5.5	5.52	10.9	306.0513641923781
1745	1028742	307.37	307.11	2021-07-02	5.5	5.52	10.9	307.12715807638085
1746	104504	307.12	307.28	2021-07-02	5.5	5.52	10.9	307.1284285315428
1747	22227	307.28	307.39	2021-07-02	5.5	5.52	10.9	307.1284285315428
1748	350268	307.81	305.87	2021-07-05	5.5	5.52	10.9	308.0157541564798
1749	703004	305.91	305.85	2021-07-05	5.5	5.52	10.9	306.0513641923781
1750	490347	305.83	307.18	2021-07-05	5.5	5.52	10.9	306.0513641923781
1751	90563	306.94	307.1	2021-07-05	5.5	5.52	10.9	307.1284285315428
1752	16788	307.1	307.0	2021-07-05	5.5	5.52	10.9	307.1284285315428
1753	480054	307.32	305.34	2021-07-06	5.5	5.52	10.9	307.12715807638085
1754	984781	305.43	304.43	2021-07-06	5.5	5.52	10.9	306.0513641923781
1755	1635539	304.4	303.1	2021-07-06	5.5	5.52	10.9	303.46679839517844
1756	143588	303.57	303.59	2021-07-06	5.5	5.52	10.9	303.4680688503404
1757	25482	303.59	303.34	2021-07-06	5.5	5.52	10.9	303.4680688503404
1758	598304	303.98	305.0	2021-07-07	5.5	5.52	10.9	303.46679839517844
1759	576560	305.0	305.94	2021-07-07	5.5	5.52	10.9	304.7040664256865
1760	944975	305.95	303.31	2021-07-07	5.5	5.52	10.9	306.0513641923781
1761	128591	303.65	304.09	2021-07-07	5.5	5.52	10.9	303.4680688503404
1762	19164	304.08	304.06	2021-07-07	5.5	5.52	10.9	303.4680688503404
1763	747378	303.0	302.65	2021-07-08	5.5	5.52	10.9	303.46679839517844
1764	1204690	302.58	301.13	2021-07-08	5.5	5.52	10.9	303.4273456394097
1765	999699	301.1	302.75	2021-07-08	5.5	5.52	10.9	300.7419686763692
1766	114642	302.95	302.67	2021-07-08	5.5	5.52	10.9	303.4680688503404
1767	10669	302.65	302.63	2021-07-08	5.5	5.52	10.9	303.4286160945716
1768	342208	302.7	301.93	2021-07-09	5.5	5.52	10.9	303.4273456394097
1769	664303	302.0	302.87	2021-07-09	5.5	5.52	10.9	301.65261407278626
1770	952358	302.86	303.63	2021-07-09	5.5	5.52	10.9	303.46679839517844
1771	69704	303.81	303.51	2021-07-09	5.5	5.52	10.9	303.4680688503404
1772	24151	303.51	303.56	2021-07-09	5.5	5.52	10.9	303.4680688503404
1773	354580	303.55	302.12	2021-07-12	5.5	5.52	10.9	303.46679839517844
1774	874086	302.04	304.72	2021-07-12	5.5	5.52	10.9	301.65261407278626
1775	1131621	304.72	305.6	2021-07-12	5.5	5.52	10.9	304.7040664256865
1776	149863	305.65	306.19	2021-07-12	5.5	5.52	10.9	306.05263464754006
1777	20077	306.19	306.23	2021-07-12	5.5	5.52	10.9	306.05263464754006
1778	355039	306.81	304.78	2021-07-13	5.5	5.52	10.9	307.12715807638085
1779	834221	304.74	303.5	2021-07-13	5.5	5.52	10.9	304.7040664256865
1780	846333	303.48	303.63	2021-07-13	5.5	5.52	10.9	303.46679839517844
1781	73979	303.8	303.16	2021-07-13	5.5	5.52	10.9	303.4680688503404
1782	17486	303.16	303.0	2021-07-13	5.5	5.52	10.9	303.4680688503404
1783	359931	302.7	302.78	2021-07-14	5.5	5.52	10.9	303.4273456394097
1784	943533	302.88	302.44	2021-07-14	5.5	5.52	10.9	303.46679839517844
1785	977032	302.45	302.02	2021-07-14	5.5	5.52	10.9	301.65261407278626
1786	96529	301.88	301.37	2021-07-14	5.5	5.52	10.9	301.6538845279482
1787	20407	301.32	301.5	2021-07-14	5.5	5.52	10.9	301.6538845279482
1788	625039	301.13	302.09	2021-07-15	5.5	5.52	10.9	300.7419686763692
1789	807629	302.15	301.7	2021-07-15	5.5	5.52	10.9	301.65261407278626
1790	559797	301.66	302.31	2021-07-15	5.5	5.52	10.9	301.65261407278626
1791	103250	302.3	301.68	2021-07-15	5.5	5.52	10.9	301.6538845279482
1792	15452	301.68	301.72	2021-07-15	5.5	5.52	10.9	301.6538845279482
1793	303568	302.05	302.1	2021-07-16	5.5	5.52	10.9	301.6538845279482
1794	1545303	302.1	302.42	2021-07-16	5.5	5.52	10.9	301.65261407278626
1795	1420287	302.43	299.75	2021-07-16	5.5	5.52	10.9	301.65261407278626
1796	149733	300.1	298.74	2021-07-16	5.5	5.52	10.9	300.74323913153114
1797	34405	298.74	298.85	2021-07-16	5.5	5.52	10.9	298.78735225739183
1798	565483	298.0	296.31	2021-07-19	5.5	5.52	10.9	296.49938163432245
1799	1333035	296.33	294.19	2021-07-19	5.5	5.52	10.9	296.49938163432245
1800	1914153	294.2	290.74	2021-07-19	5.5	5.52	10.9	294.75626276651997
1801	266732	290.65	290.99	2021-07-19	5.5	5.52	10.9	290.5718810265073
1802	52648	290.99	291.46	2021-07-19	5.5	5.52	10.9	290.8638303067984
1803	764521	292.33	294.13	2021-07-20	5.5	5.52	10.9	292.2066214647092
1804	1232777	294.17	293.5	2021-07-20	5.5	5.52	10.9	294.75626276651997
1805	1297224	293.57	295.51	2021-07-20	5.5	5.52	10.9	294.75626276651997
1806	230119	296.3	296.51	2021-07-20	5.5	5.52	10.9	296.5006520894844
1807	34772	296.51	296.1	2021-07-20	5.5	5.52	10.9	296.5006520894844
1808	516272	296.0	295.72	2021-07-21	5.5	5.52	10.9	296.49938163432245
1809	551791	295.72	294.19	2021-07-21	5.5	5.52	10.9	295.7022689510488
1810	556503	294.18	294.56	2021-07-21	5.5	5.52	10.9	294.75626276651997
1811	106340	294.49	294.66	2021-07-21	5.5	5.52	10.9	294.7575332216819
1812	23250	294.69	294.86	2021-07-21	5.5	5.52	10.9	294.7575332216819
1813	397357	295.77	294.96	2021-07-22	5.5	5.52	10.9	295.7022689510488
1814	869866	294.96	297.84	2021-07-22	5.5	5.52	10.9	295.2841910119138
1815	663792	297.8	297.09	2021-07-22	5.5	5.52	10.9	296.49938163432245
1816	89174	297.09	296.83	2021-07-22	5.5	5.52	10.9	296.5006520894844
1817	14291	296.83	297.27	2021-07-22	5.5	5.52	10.9	296.5006520894844
1818	317303	297.49	296.67	2021-07-23	5.5	5.52	10.9	296.49938163432245
1819	405902	296.67	296.97	2021-07-23	5.5	5.52	10.9	296.49938163432245
1820	670195	296.98	295.82	2021-07-23	5.5	5.52	10.9	296.49938163432245
1821	85991	296.19	296.31	2021-07-23	5.5	5.52	10.9	296.5006520894844
1822	17331	296.31	296.38	2021-07-23	5.5	5.52	10.9	296.5006520894844
1823	465386	294.0	295.44	2021-07-26	6.5	5.52	10.9	294.75626276651997
1824	1092524	295.38	298.97	2021-07-26	6.5	5.52	10.9	295.7022689510488
1825	1449129	298.97	301.96	2021-07-26	6.5	5.52	10.9	298.7860818022299
1826	320639	301.9	303.65	2021-07-26	6.5	5.52	10.9	301.65261407278626
1827	74727	303.63	303.34	2021-07-26	6.5	5.52	10.9	303.4680688503404
1828	790064	302.66	302.44	2021-07-27	6.5	5.52	10.9	303.4273456394097
1829	1389043	302.33	300.83	2021-07-27	6.5	5.52	10.9	301.65261407278626
1830	1518607	300.83	299.5	2021-07-27	6.5	5.52	10.9	300.7419686763692
1831	145141	299.96	300.59	2021-07-27	6.5	5.52	10.9	300.74323913153114
