time,volume,open,close,date,rate,infl,vvp
12:00:00,69488,4418.2,4470.0,2021-05-05,5.0,5.67,0.5
16:00:00,10368,4437.2,4457.8,2021-05-05,5.0,5.67,0.5
20:00:00,867,4457.8,4454.8,2021-05-05,5.0,5.67,0.5
04:00:00,27955,4465.2,4452.0,2021-05-06,5.0,5.67,0.5
08:00:00,24436,4451.4,4446.0,2021-05-06,5.0,5.67,0.5
12:00:00,137936,4446.0,4520.0,2021-05-06,5.0,5.67,0.5
16:00:00,13654,4504.6,4514.0,2021-05-06,5.0,5.67,0.5
20:00:00,1121,4510.2,4512.0,2021-05-06,5.0,5.67,0.5
04:00:00,27369,4537.2,4483.0,2021-05-07,5.0,5.67,0.5
08:00:00,30764,4486.6,4507.8,2021-05-07,5.0,5.67,0.5
12:00:00,81816,4506.0,4540.0,2021-05-07,5.0,5.67,0.5
16:00:00,12131,4539.8,4530.8,2021-05-07,5.0,5.67,0.5
20:00:00,869,4530.8,4523.8,2021-05-07,5.0,5.67,0.5
04:00:00,35099,4500.0,4590.8,2021-05-10,5.0,5.67,0.5
08:00:00,290882,4591.0,4836.6,2021-05-10,5.0,5.67,0.5
12:00:00,146744,4836.8,4886.0,2021-05-10,5.0,5.67,0.5
16:00:00,33203,4884.0,4830.0,2021-05-10,5.0,5.67,0.5
20:00:00,3818,4830.0,4827.4,2021-05-10,5.0,5.67,0.5
04:00:00,55481,4807.2,4812.6,2021-05-11,5.0,5.67,0.5
08:00:00,81154,4812.6,4777.6,2021-05-11,5.0,5.67,0.5
12:00:00,131331,4777.6,4868.2,2021-05-11,5.0,5.67,0.5
16:00:00,22573,4853.2,4859.0,2021-05-11,5.0,5.67,0.5
20:00:00,4365,4861.2,4845.6,2021-05-11,5.0,5.67,0.5
04:00:00,78428,4846.0,4796.2,2021-05-12,5.0,5.67,0.5
08:00:00,129186,4797.6,4653.6,2021-05-12,5.0,5.67,0.5
12:00:00,137826,4654.4,4670.0,2021-05-12,5.0,5.67,0.5
16:00:00,18184,4670.4,4658.6,2021-05-12,5.0,5.67,0.5
20:00:00,1917,4659.0,4657.4,2021-05-12,5.0,5.67,0.5
04:00:00,36510,4670.0,4671.6,2021-05-13,5.0,5.67,0.5
08:00:00,61107,4670.2,4681.8,2021-05-13,5.0,5.67,0.5
12:00:00,83734,4681.0,4707.4,2021-05-13,5.0,5.67,0.5
16:00:00,17819,4710.6,4731.8,2021-05-13,5.0,5.67,0.5
20:00:00,2120,4729.2,4727.6,2021-05-13,5.0,5.67,0.5
04:00:00,15105,4727.6,4712.8,2021-05-14,5.0,5.67,0.5
08:00:00,33330,4707.0,4716.2,2021-05-14,5.0,5.67,0.5
12:00:00,71782,4716.0,4633.0,2021-05-14,5.0,5.67,0.5
16:00:00,7636,4631.0,4620.0,2021-05-14,5.0,5.67,0.5
20:00:00,3395,4619.2,4610.0,2021-05-14,5.0,5.67,0.5
04:00:00,31218,4601.0,4575.4,2021-05-17,5.0,5.67,0.5
08:00:00,58320,4577.6,4533.4,2021-05-17,5.0,5.67,0.5
12:00:00,69093,4529.2,4512.4,2021-05-17,5.0,5.67,0.5
16:00:00,10106,4520.6,4564.4,2021-05-17,5.0,5.67,0.5
20:00:00,2573,4564.4,4593.2,2021-05-17,5.0,5.67,0.5
04:00:00,47217,4593.2,4647.0,2021-05-18,5.0,5.67,0.5
08:00:00,43454,4644.4,4583.0,2021-05-18,5.0,5.67,0.5
12:00:00,71685,4581.2,4645.0,2021-05-18,5.0,5.67,0.5
16:00:00,10592,4646.6,4647.2,2021-05-18,5.0,5.67,0.5
20:00:00,2771,4649.0,4636.8,2021-05-18,5.0,5.67,0.5
04:00:00,23417,4669.2,4605.6,2021-05-19,5.0,5.67,0.5
08:00:00,92134,4603.2,4517.2,2021-05-19,5.0,5.67,0.5
12:00:00,88429,4517.2,4565.2,2021-05-19,5.0,5.67,0.5
16:00:00,9726,4565.2,4580.0,2021-05-19,5.0,5.67,0.5
20:00:00,2409,4580.0,4575.8,2021-05-19,5.0,5.67,0.5
04:00:00,26260,4543.4,4616.0,2021-05-20,5.0,5.67,0.5
08:00:00,73726,4616.0,4494.0,2021-05-20,5.0,5.67,0.5
12:00:00,121465,4494.0,4670.0,2021-05-20,5.0,5.67,0.5
16:00:00,13828,4656.6,4655.0,2021-05-20,5.0,5.67,0.5
20:00:00,1715,4652.8,4645.0,2021-05-20,5.0,5.67,0.5
04:00:00,40570,4678.0,4741.6,2021-05-21,5.0,5.67,0.5
08:00:00,58496,4745.8,4738.4,2021-05-21,5.0,5.67,0.5
12:00:00,71428,4739.0,4760.4,2021-05-21,5.0,5.67,0.5
16:00:00,18340,4760.2,4727.0,2021-05-21,5.0,5.67,0.5
20:00:00,826,4727.8,4730.2,2021-05-21,5.0,5.67,0.5
04:00:00,18983,4738.0,4741.8,2021-05-24,5.0,5.67,0.5
08:00:00,33697,4747.8,4772.6,2021-05-24,5.0,5.67,0.5
12:00:00,55239,4772.6,4771.8,2021-05-24,5.0,5.67,0.5
16:00:00,4300,4762.6,4758.4,2021-05-24,5.0,5.67,0.5
20:00:00,1944,4756.4,4756.0,2021-05-24,5.0,5.67,0.5
04:00:00,27931,4742.0,4804.0,2021-05-25,5.0,5.67,0.5
08:00:00,50312,4802.8,4772.8,2021-05-25,5.0,5.67,0.5
12:00:00,53728,4775.0,4807.0,2021-05-25,5.0,5.67,0.5
16:00:00,8838,4807.0,4807.8,2021-05-25,5.0,5.67,0.5
20:00:00,1097,4811.0,4809.2,2021-05-25,5.0,5.67,0.5
04:00:00,62773,4796.0,4948.2,2021-05-26,5.0,5.67,0.5
08:00:00,121299,4948.2,4997.6,2021-05-26,5.0,5.67,0.5
12:00:00,144981,4997.6,5130.0,2021-05-26,5.0,5.67,0.5
16:00:00,29352,5130.0,5093.0,2021-05-26,5.0,5.67,0.5
20:00:00,1375,5095.0,5097.8,2021-05-26,5.0,5.67,0.5
04:00:00,116725,5108.4,5287.2,2021-05-27,5.0,5.67,0.5
08:00:00,99537,5287.0,5269.2,2021-05-27,5.0,5.67,0.5
12:00:00,796500,5269.8,5589.8,2021-05-27,5.0,5.67,0.5
16:00:00,141734,5562.0,5500.0,2021-05-27,5.0,5.67,0.5
20:00:00,7142,5499.8,5512.0,2021-05-27,5.0,5.67,0.5
04:00:00,126874,5540.0,5512.4,2021-05-28,5.0,5.67,0.5
08:00:00,206198,5515.0,5516.4,2021-05-28,5.0,5.67,0.5
12:00:00,178693,5519.0,5514.8,2021-05-28,5.0,5.67,0.5
16:00:00,9328,5514.8,5492.8,2021-05-28,5.0,5.67,0.5
20:00:00,2425,5491.0,5491.0,2021-05-28,5.0,5.67,0.5
04:00:00,59551,5539.8,5498.2,2021-05-31,5.0,5.78,0.5
08:00:00,32175,5501.0,5480.0,2021-05-31,5.0,5.78,0.5
12:00:00,65196,5480.0,5522.0,2021-05-31,5.0,5.78,0.5
16:00:00,3299,5512.0,5512.0,2021-05-31,5.0,5.78,0.5
20:00:00,1541,5514.2,5512.6,2021-05-31,5.0,5.78,0.5
04:00:00,52301,5549.8,5560.2,2021-06-01,5.0,5.78,0.5
08:00:00,90957,5560.0,5547.4,2021-06-01,5.0,5.78,0.5
12:00:00,164615,5547.4,5494.6,2021-06-01,5.0,5.78,0.5
16:00:00,25730,5488.8,5466.8,2021-06-01,5.0,5.78,0.5
20:00:00,2200,5465.0,5472.2,2021-06-01,5.0,5.78,0.5
04:00:00,85929,5436.0,5284.0,2021-06-02,5.0,5.78,0.5
08:00:00,146916,5283.0,5170.0,2021-06-02,5.0,5.78,0.5
12:00:00,452313,5168.8,5330.0,2021-06-02,5.0,5.78,0.5
16:00:00,20665,5317.6,5308.0,2021-06-02,5.0,5.78,0.5
20:00:00,2481,5310.0,5315.0,2021-06-02,5.0,5.78,0.5
04:00:00,65686,5350.0,5252.2,2021-06-03,5.0,5.78,0.5
08:00:00,172167,5249.4,5123.0,2021-06-03,5.0,5.78,0.5
12:00:00,129783,5125.2,5165.0,2021-06-03,5.0,5.78,0.5
16:00:00,11391,5165.0,5164.4,2021-06-03,5.0,5.78,0.5
20:00:00,2366,5165.8,5183.0,2021-06-03,5.0,5.78,0.5
04:00:00,120361,5200.0,5074.0,2021-06-04,5.0,5.78,0.5
08:00:00,71088,5074.4,5076.6,2021-06-04,5.0,5.78,0.5
12:00:00,368169,5078.0,5310.0,2021-06-04,5.0,5.78,0.5
16:00:00,23144,5290.4,5307.2,2021-06-04,5.0,5.78,0.5
20:00:00,1482,5308.4,5308.4,2021-06-04,5.0,5.78,0.5
04:00:00,58218,5316.8,5193.0,2021-06-07,5.0,5.78,10.7
08:00:00,81074,5196.4,5203.8,2021-06-07,5.0,5.78,10.7
12:00:00,86800,5203.6,5230.0,2021-06-07,5.0,5.78,10.7
16:00:00,6179,5239.6,5232.6,2021-06-07,5.0,5.78,10.7
20:00:00,756,5232.4,5230.0,2021-06-07,5.0,5.78,10.7
04:00:00,35936,5194.2,5195.6,2021-06-08,5.0,5.78,10.7
08:00:00,63804,5198.0,5159.4,2021-06-08,5.0,5.78,10.7
12:00:00,43772,5163.8,5159.6,2021-06-08,5.0,5.78,10.7
16:00:00,7810,5141.0,5161.4,2021-06-08,5.0,5.78,10.7
20:00:00,1231,5161.6,5160.0,2021-06-08,5.0,5.78,10.7
04:00:00,39746,5180.0,5230.0,2021-06-09,5.0,5.78,10.7
08:00:00,56024,5230.0,5239.4,2021-06-09,5.0,5.78,10.7
12:00:00,79461,5239.6,5297.0,2021-06-09,5.0,5.78,10.7
16:00:00,16063,5283.0,5279.8,2021-06-09,5.0,5.78,10.7
20:00:00,3581,5282.8,5300.0,2021-06-09,5.0,5.78,10.7
04:00:00,32790,5298.0,5327.8,2021-06-10,5.0,5.78,10.7
08:00:00,89677,5327.8,5340.0,2021-06-10,5.0,5.78,10.7
12:00:00,68371,5339.6,5300.0,2021-06-10,5.0,5.78,10.7
16:00:00,9564,5305.0,5330.6,2021-06-10,5.0,5.78,10.7
20:00:00,605,5332.6,5329.0,2021-06-10,5.0,5.78,10.7
04:00:00,33784,5349.0,5380.6,2021-06-11,5.0,5.78,10.7
08:00:00,181831,5380.8,5555.6,2021-06-11,5.0,5.78,10.7
12:00:00,278455,5555.6,5733.8,2021-06-11,5.0,5.78,10.7
16:00:00,18090,5716.6,5737.0,2021-06-11,5.0,5.78,10.7
20:00:00,3328,5737.0,5723.0,2021-06-11,5.0,5.78,10.7
04:00:00,54289,5700.0,5656.8,2021-06-14,5.0,5.78,10.7
08:00:00,100482,5655.0,5740.0,2021-06-14,5.0,5.78,10.7
12:00:00,139852,5740.2,5720.8,2021-06-14,5.0,5.78,10.7
16:00:00,6003,5735.0,5723.2,2021-06-14,5.0,5.78,10.7
20:00:00,1234,5724.2,5732.2,2021-06-14,5.0,5.78,10.7
04:00:00,34205,5736.4,5700.0,2021-06-15,5.5,5.78,10.7
08:00:00,102886,5700.0,5668.8,2021-06-15,5.5,5.78,10.7
12:00:00,127774,5668.8,5512.0,2021-06-15,5.5,5.78,10.7
16:00:00,22544,5512.0,5532.0,2021-06-15,5.5,5.78,10.7
20:00:00,1675,5532.0,5532.2,2021-06-15,5.5,5.78,10.7
04:00:00,44702,5532.2,5455.6,2021-06-16,5.5,5.78,10.7
08:00:00,68605,5455.6,5479.8,2021-06-16,5.5,5.78,10.7
12:00:00,103623,5479.8,5460.0,2021-06-16,5.5,5.78,10.7
16:00:00,24762,5465.2,5465.6,2021-06-16,5.5,5.78,10.7
20:00:00,1506,5465.6,5458.2,2021-06-16,5.5,5.78,10.7
04:00:00,46891,5470.0,5367.4,2021-06-17,5.5,5.78,10.7
08:00:00,75498,5365.0,5388.2,2021-06-17,5.5,5.78,10.7
12:00:00,147726,5393.8,5459.2,2021-06-17,5.5,5.78,10.7
16:00:00,21498,5456.4,5463.0,2021-06-17,5.5,5.78,10.7
20:00:00,2543,5465.8,5440.0,2021-06-17,5.5,5.78,10.7
04:00:00,58902,5476.0,5655.4,2021-06-18,5.5,5.78,10.7
08:00:00,241233,5648.8,5696.6,2021-06-18,5.5,5.78,10.7
12:00:00,298459,5697.2,5743.8,2021-06-18,5.5,5.78,10.7
16:00:00,16476,5727.4,5734.6,2021-06-18,5.5,5.78,10.7
20:00:00,3177,5734.6,5716.8,2021-06-18,5.5,5.78,10.7
04:00:00,45684,5745.0,5710.4,2021-06-21,5.5,5.78,10.7
08:00:00,46879,5710.4,5735.2,2021-06-21,5.5,5.78,10.7
12:00:00,93726,5735.2,5730.0,2021-06-21,5.5,5.78,10.7
16:00:00,5111,5711.4,5725.6,2021-06-21,5.5,5.78,10.7
20:00:00,1177,5730.4,5728.6,2021-06-21,5.5,5.78,10.7
04:00:00,41416,5726.2,5676.0,2021-06-22,5.5,5.78,10.7
08:00:00,32031,5673.0,5743.0,2021-06-22,5.5,5.78,10.7
12:00:00,120607,5744.6,5800.0,2021-06-22,5.5,5.78,10.7
16:00:00,11651,5800.0,5816.4,2021-06-22,5.5,5.78,10.7
20:00:00,2582,5812.0,5808.0,2021-06-22,5.5,5.78,10.7
04:00:00,73767,5844.0,5744.0,2021-06-23,5.5,5.78,10.7
08:00:00,53088,5741.4,5721.0,2021-06-23,5.5,5.78,10.7
12:00:00,114360,5719.8,5925.2,2021-06-23,5.5,5.78,10.7
16:00:00,19328,5927.0,5907.0,2021-06-23,5.5,5.78,10.7
20:00:00,3255,5908.6,5889.0,2021-06-23,5.5,5.78,10.7
04:00:00,108375,5911.0,6057.4,2021-06-24,5.5,5.78,10.7
08:00:00,217982,6057.4,6150.0,2021-06-24,5.5,5.78,10.7
12:00:00,94462,6150.0,6152.0,2021-06-24,5.5,5.78,10.7
16:00:00,15859,6141.0,6135.0,2021-06-24,5.5,5.78,10.7
20:00:00,3465,6136.4,6135.4,2021-06-24,5.5,5.78,10.7
04:00:00,49203,6096.2,6082.0,2021-06-25,5.5,5.78,10.7
08:00:00,61691,6083.0,6060.8,2021-06-25,5.5,5.78,10.7
12:00:00,121286,6065.8,6110.8,2021-06-25,5.5,5.78,10.7
16:00:00,10872,6130.0,6134.8,2021-06-25,5.5,5.78,10.7
20:00:00,3676,6134.8,6124.4,2021-06-25,5.5,5.78,10.7
04:00:00,69081,6136.0,6215.8,2021-06-28,5.5,5.78,10.7
08:00:00,96795,6222.0,6252.0,2021-06-28,5.5,5.78,10.7
12:00:00,172743,6252.0,6150.0,2021-06-28,5.5,5.78,10.7
16:00:00,20158,6134.6,6170.0,2021-06-28,5.5,5.78,10.7
20:00:00,1204,6171.0,6174.8,2021-06-28,5.5,5.78,10.7
04:00:00,46114,6175.0,6229.0,2021-06-29,5.5,5.78,10.7
08:00:00,44020,6232.0,6233.4,2021-06-29,5.5,5.78,10.7
12:00:00,81078,6233.4,6221.2,2021-06-29,5.5,5.78,10.7
16:00:00,11004,6200.0,6217.0,2021-06-29,5.5,5.78,10.7
20:00:00,3680,6217.0,6210.0,2021-06-29,5.5,5.78,10.7
04:00:00,29693,6170.0,6225.8,2021-06-30,5.5,5.52,10.7
08:00:00,148474,6225.8,6427.4,2021-06-30,5.5,5.52,10.7
12:00:00,155254,6432.4,6391.8,2021-06-30,5.5,5.52,10.7
16:00:00,14194,6406.8,6424.4,2021-06-30,5.5,5.52,10.7
20:00:00,2431,6423.6,6421.0,2021-06-30,5.5,5.52,10.7
04:00:00,66781,6439.4,6325.0,2021-07-01,5.5,5.52,10.9
08:00:00,60488,6324.2,6340.2,2021-07-01,5.5,5.52,10.9
12:00:00,103042,6336.6,6338.8,2021-07-01,5.5,5.52,10.9
16:00:00,16594,6317.6,6363.6,2021-07-01,5.5,5.52,10.9
20:00:00,2554,6363.6,6347.0,2021-07-01,5.5,5.52,10.9
04:00:00,37981,6302.0,6355.0,2021-07-02,5.5,5.52,10.9
08:00:00,86690,6357.4,6416.0,2021-07-02,5.5,5.52,10.9
12:00:00,102918,6415.4,6381.6,2021-07-02,5.5,5.52,10.9
16:00:00,5611,6383.0,6382.2,2021-07-02,5.5,5.52,10.9
20:00:00,1458,6385.0,6383.2,2021-07-02,5.5,5.52,10.9
04:00:00,31391,6383.2,6421.6,2021-07-05,5.5,5.52,10.9
08:00:00,54733,6421.6,6490.0,2021-07-05,5.5,5.52,10.9
12:00:00,98802,6493.0,6578.0,2021-07-05,5.5,5.52,10.9
16:00:00,37709,6589.2,6632.0,2021-07-05,5.5,5.52,10.9
20:00:00,3482,6632.0,6630.0,2021-07-05,5.5,5.52,10.9
04:00:00,131330,6640.0,6790.0,2021-07-06,5.5,5.52,10.9
08:00:00,332562,6789.0,6780.2,2021-07-06,5.5,5.52,10.9
12:00:00,164249,6780.0,6727.0,2021-07-06,5.5,5.52,10.9
16:00:00,26909,6756.6,6768.2,2021-07-06,5.5,5.52,10.9
20:00:00,3966,6768.2,6762.2,2021-07-06,5.5,5.52,10.9
04:00:00,82048,6753.0,6846.0,2021-07-07,5.5,5.52,10.9
08:00:00,81083,6846.0,6774.4,2021-07-07,5.5,5.52,10.9
12:00:00,130085,6774.4,6660.6,2021-07-07,5.5,5.52,10.9
16:00:00,20185,6649.0,6684.6,2021-07-07,5.5,5.52,10.9
20:00:00,2255,6684.6,6680.6,2021-07-07,5.5,5.52,10.9
04:00:00,69105,6719.4,6644.2,2021-07-08,5.5,5.52,10.9
08:00:00,65476,6642.2,6623.2,2021-07-08,5.5,5.52,10.9
12:00:00,79403,6623.2,6652.4,2021-07-08,5.5,5.52,10.9
16:00:00,20723,6650.4,6672.0,2021-07-08,5.5,5.52,10.9
20:00:00,2505,6672.0,6673.0,2021-07-08,5.5,5.52,10.9
04:00:00,38468,6694.8,6634.2,2021-07-09,5.5,5.52,10.9
08:00:00,50806,6635.6,6610.0,2021-07-09,5.5,5.52,10.9
12:00:00,71689,6612.0,6600.0,2021-07-09,5.5,5.52,10.9
16:00:00,14675,6613.2,6610.4,2021-07-09,5.5,5.52,10.9
20:00:00,2442,6610.6,6625.0,2021-07-09,5.5,5.52,10.9
04:00:00,39270,6657.4,6681.2,2021-07-12,5.5,5.52,10.9
08:00:00,104746,6683.8,6706.4,2021-07-12,5.5,5.52,10.9
12:00:00,85520,6709.4,6751.8,2021-07-12,5.5,5.52,10.9
16:00:00,17591,6751.8,6781.8,2021-07-12,5.5,5.52,10.9
20:00:00,3412,6781.8,6796.6,2021-07-12,5.5,5.52,10.9
04:00:00,71922,6810.0,6629.6,2021-07-13,5.5,5.52,10.9
08:00:00,133953,6628.0,6533.8,2021-07-13,5.5,5.52,10.9
12:00:00,156795,6534.0,6455.0,2021-07-13,5.5,5.52,10.9
16:00:00,27124,6466.4,6509.4,2021-07-13,5.5,5.52,10.9
20:00:00,2501,6509.4,6527.4,2021-07-13,5.5,5.52,10.9
04:00:00,165905,6519.4,6262.4,2021-07-14,5.5,5.52,10.9
08:00:00,273399,6263.0,6281.0,2021-07-14,5.5,5.52,10.9
12:00:00,92759,6281.0,6289.4,2021-07-14,5.5,5.52,10.9
16:00:00,17331,6289.4,6310.0,2021-07-14,5.5,5.52,10.9
20:00:00,2472,6312.0,6306.0,2021-07-14,5.5,5.52,10.9
04:00:00,52209,6306.0,6383.8,2021-07-15,5.5,5.52,10.9
08:00:00,92873,6385.8,6298.8,2021-07-15,5.5,5.52,10.9
12:00:00,47773,6298.8,6359.0,2021-07-15,5.5,5.52,10.9
16:00:00,16942,6359.0,6409.4,2021-07-15,5.5,5.52,10.9
20:00:00,2905,6409.4,6393.0,2021-07-15,5.5,5.52,10.9
04:00:00,53818,6397.2,6444.0,2021-07-16,5.5,5.52,10.9
08:00:00,130827,6444.0,6525.2,2021-07-16,5.5,5.52,10.9
12:00:00,139020,6525.2,6440.4,2021-07-16,5.5,5.52,10.9
16:00:00,17930,6440.4,6413.0,2021-07-16,5.5,5.52,10.9
20:00:00,1209,6412.0,6412.0,2021-07-16,5.5,5.52,10.9
04:00:00,52640,6400.0,6450.0,2021-07-19,5.5,5.52,10.9
08:00:00,54958,6449.6,6369.4,2021-07-19,5.5,5.52,10.9
12:00:00,88326,6365.6,6347.0,2021-07-19,5.5,5.52,10.9
16:00:00,13282,6341.6,6349.6,2021-07-19,5.5,5.52,10.9
20:00:00,2048,6349.6,6379.0,2021-07-19,5.5,5.52,10.9
04:00:00,50637,6414.8,6356.0,2021-07-20,5.5,5.52,10.9
08:00:00,36070,6355.0,6374.8,2021-07-20,5.5,5.52,10.9
12:00:00,57139,6374.8,6444.0,2021-07-20,5.5,5.52,10.9
16:00:00,13264,6444.0,6419.6,2021-07-20,5.5,5.52,10.9
20:00:00,2636,6418.8,6410.2,2021-07-20,5.5,5.52,10.9
04:00:00,48761,6430.4,6511.0,2021-07-21,5.5,5.52,10.9
08:00:00,54178,6514.2,6508.0,2021-07-21,5.5,5.52,10.9
12:00:00,76612,6504.4,6477.0,2021-07-21,5.5,5.52,10.9
16:00:00,12095,6478.4,6469.4,2021-07-21,5.5,5.52,10.9
20:00:00,4299,6466.0,6480.0,2021-07-21,5.5,5.52,10.9
04:00:00,41540,6518.0,6457.8,2021-07-22,5.5,5.52,10.9
08:00:00,53693,6454.6,6534.4,2021-07-22,5.5,5.52,10.9
12:00:00,72041,6530.4,6500.0,2021-07-22,5.5,5.52,10.9
16:00:00,5636,6515.0,6493.4,2021-07-22,5.5,5.52,10.9
20:00:00,869,6495.0,6519.0,2021-07-22,5.5,5.52,10.9
04:00:00,22840,6525.0,6499.0,2021-07-23,5.5,5.52,10.9
08:00:00,44372,6497.2,6534.6,2021-07-23,5.5,5.52,10.9
12:00:00,54875,6533.0,6520.0,2021-07-23,5.5,5.52,10.9
16:00:00,5116,6504.0,6513.6,2021-07-23,5.5,5.52,10.9
20:00:00,2786,6514.6,6523.2,2021-07-23,5.5,5.52,10.9
04:00:00,24741,6519.0,6512.4,2021-07-26,6.5,5.52,10.9
08:00:00,46675,6512.4,6534.0,2021-07-26,6.5,5.52,10.9
12:00:00,94233,6532.2,6632.0,2021-07-26,6.5,5.52,10.9
16:00:00,15810,6632.0,6664.0,2021-07-26,6.5,5.52,10.9
20:00:00,3757,6664.0,6660.0,2021-07-26,6.5,5.52,10.9
04:00:00,68734,6660.0,6555.8,2021-07-27,6.5,5.52,10.9
08:00:00,40932,6555.0,6547.8,2021-07-27,6.5,5.52,10.9
12:00:00,107999,6547.6,6368.0,2021-07-27,6.5,5.52,10.9
16:00:00,36059,6374.8,6479.8,2021-07-27,6.5,5.52,10.9
20:00:00,1360,6479.8,6474.8,2021-07-27,6.5,5.52,10.9
04:00:00,36107,6455.0,6375.6,2021-07-28,6.5,5.52,10.9
08:00:00,65797,6377.6,6295.0,2021-07-28,6.5,5.52,10.9
12:00:00,86174,6296.6,6324.0,2021-07-28,6.5,5.52,10.9
16:00:00,16685,6320.0,6313.0,2021-07-28,6.5,5.52,10.9
20:00:00,2814,6313.0,6314.0,2021-07-28,6.5,5.52,10.9
04:00:00,49186,6314.0,6302.0,2021-07-29,6.5,5.52,8.5
08:00:00,43353,6300.0,6302.4,2021-07-29,6.5,5.52,8.5
12:00:00,226370,6305.0,6400.0,2021-07-29,6.5,5.52,8.5
16:00:00,22453,6399.8,6374.0,2021-07-29,6.5,5.52,8.5
20:00:00,3862,6370.6,6357.0,2021-07-29,6.5,5.52,8.5
04:00:00,43209,6364.4,6262.2,2021-07-30,6.5,5.52,8.5
08:00:00,98557,6261.8,6107.0,2021-07-30,6.5,5.52,8.5
12:00:00,206709,6107.0,6098.0,2021-07-30,6.5,5.52,8.5
16:00:00,16836,6074.0,6110.0,2021-07-30,6.5,5.52,8.5
20:00:00,2117,6108.0,6113.8,2021-07-30,6.5,5.52,8.5
04:00:00,58195,6100.0,6116.2,2021-08-02,6.5,6.01,8.5
08:00:00,73754,6113.2,6130.6,2021-08-02,6.5,6.01,8.5
12:00:00,79854,6132.2,6222.0,2021-08-02,6.5,6.01,8.5
16:00:00,13467,6222.0,6164.0,2021-08-02,6.5,6.01,8.5
20:00:00,2898,6164.4,6169.8,2021-08-02,6.5,6.01,8.5
04:00:00,78588,6150.0,6354.8,2021-08-03,6.5,6.01,8.5
08:00:00,87911,6354.8,6437.0,2021-08-03,6.5,6.01,8.5
12:00:00,88240,6437.0,6387.8,2021-08-03,6.5,6.01,8.5
16:00:00,15548,6398.0,6414.0,2021-08-03,6.5,6.01,8.5
20:00:00,2952,6414.0,6416.6,2021-08-03,6.5,6.01,8.5
04:00:00,39977,6420.0,6431.2,2021-08-04,6.5,6.01,8.5
08:00:00,99387,6431.2,6514.4,2021-08-04,6.5,6.01,8.5
12:00:00,96262,6514.4,6571.8,2021-08-04,6.5,6.01,8.5
16:00:00,17463,6561.0,6530.2,2021-08-04,6.5,6.01,8.5
20:00:00,2718,6530.8,6544.2,2021-08-04,6.5,6.01,8.5
04:00:00,52477,6569.0,6597.4,2021-08-05,6.5,6.01,8.5
08:00:00,132048,6599.0,6670.0,2021-08-05,6.5,6.01,8.5
12:00:00,114695,6666.0,6750.0,2021-08-05,6.5,6.01,8.5
16:00:00,34009,6745.0,6721.8,2021-08-05,6.5,6.01,8.5
20:00:00,4721,6727.2,6747.2,2021-08-05,6.5,6.01,8.5
04:00:00,54026,6760.0,6778.8,2021-08-06,6.5,6.01,8.5
08:00:00,100640,6775.2,6864.8,2021-08-06,6.5,6.01,8.5
12:00:00,106509,6863.0,6751.0,2021-08-06,6.5,6.01,8.5
16:00:00,39414,6768.8,6747.0,2021-08-06,6.5,6.01,8.5
20:00:00,5482,6747.0,6749.0,2021-08-06,6.5,6.01,8.5
04:00:00,30402,6750.0,6829.2,2021-08-09,6.5,6.01,8.5
08:00:00,135693,6830.0,6949.0,2021-08-09,6.5,6.01,8.5
12:00:00,121971,6954.2,6945.8,2021-08-09,6.5,6.01,8.5
16:00:00,14623,6945.8,6936.0,2021-08-09,6.5,6.01,8.5
20:00:00,2908,6935.8,6925.0,2021-08-09,6.5,6.01,8.5
04:00:00,95013,6940.0,7088.8,2021-08-10,6.5,6.01,8.5
08:00:00,89952,7088.8,7025.8,2021-08-10,6.5,6.01,8.5
12:00:00,104637,7026.4,7018.0,2021-08-10,6.5,6.01,8.5
16:00:00,14798,7018.0,7052.6,2021-08-10,6.5,6.01,8.5
20:00:00,2436,7053.4,7062.2,2021-08-10,6.5,6.01,8.5
04:00:00,61356,7050.0,7056.6,2021-08-11,6.5,6.01,8.5
08:00:00,63387,7052.2,7079.0,2021-08-11,6.5,6.01,8.5
12:00:00,72538,7079.0,7039.6,2021-08-11,6.5,6.01,8.5
16:00:00,11360,7021.0,7037.4,2021-08-11,6.5,6.01,8.5
20:00:00,3743,7037.2,7027.0,2021-08-11,6.5,6.01,8.5
04:00:00,30071,7032.0,7024.6,2021-08-12,6.5,6.01,8.5
08:00:00,70599,7024.6,6992.4,2021-08-12,6.5,6.01,8.5
12:00:00,78771,6995.2,7030.0,2021-08-12,6.5,6.01,8.5
16:00:00,6177,7013.4,7023.4,2021-08-12,6.5,6.01,8.5
20:00:00,992,7020.6,7025.2,2021-08-12,6.5,6.01,8.5
04:00:00,16160,7016.0,7018.6,2021-08-13,6.5,6.01,8.5
08:00:00,25516,7021.0,7042.2,2021-08-13,6.5,6.01,8.5
12:00:00,34530,7042.2,7041.0,2021-08-13,6.5,6.01,8.5
16:00:00,6653,7031.4,7026.4,2021-08-13,6.5,6.01,8.5
20:00:00,2327,7026.4,7047.0,2021-08-13,6.5,6.01,8.5
04:00:00,49418,7069.0,7121.0,2021-08-16,6.5,6.01,8.5
08:00:00,113589,7121.0,7214.6,2021-08-16,6.5,6.01,8.5
12:00:00,87235,7214.6,7200.0,2021-08-16,6.5,6.01,8.5
16:00:00,11484,7200.0,7229.0,2021-08-16,6.5,6.01,8.5
20:00:00,4296,7228.6,7213.6,2021-08-16,6.5,6.01,8.5
