time,volume,open,close,date
00:00:00,1858915,406.05,391,2022-04-14
00:00:00,1786729,392.45,390.5,2022-04-15
00:00:00,1663519,393,384.85,2022-04-18
00:00:00,3366521,384.85,385,2022-04-19
00:00:00,2925126,388,391,2022-04-20
00:00:00,1850516,393.3,388,2022-04-21
00:00:00,2555772,388,397.35,2022-04-22
00:00:00,1433671,395,388.5,2022-04-25
00:00:00,3064679,389.9,391,2022-04-26
00:00:00,3426922,394.25,397.95,2022-04-27
00:00:00,2664461,399,400,2022-04-28
00:00:00,2914034,397.15,409,2022-04-29
00:00:00,1746130,410,396.2,2022-05-04
00:00:00,870253,397.2,397,2022-05-05
00:00:00,832694,395.05,392.3,2022-05-06
00:00:00,989953,393.85,391.55,2022-05-11
00:00:00,2160687,391.55,375,2022-05-12
00:00:00,954972,379,374.95,2022-05-13
00:00:00,1394227,375,378.8,2022-05-16
00:00:00,2140280,382.9,394.7,2022-05-17
00:00:00,2423467,397.35,404,2022-05-18
00:00:00,911286,403,399.6,2022-05-19
00:00:00,2037862,400.35,384.25,2022-05-20
00:00:00,2583258,384.25,367.05,2022-05-23
00:00:00,3592506,366.85,359.2,2022-05-24
00:00:00,3705877,362,378,2022-05-25
00:00:00,4929530,383.5,391.7,2022-05-26
00:00:00,6117847,393.9,401.5,2022-05-27
00:00:00,6980492,407.8,385.1,2022-05-30
00:00:00,2664983,385.1,377,2022-05-31
00:00:00,1989328,374.4,375.95,2022-06-01
00:00:00,2222933,375.25,368.75,2022-06-02
00:00:00,2203658,369.95,365.45,2022-06-03
00:00:00,2853037,368.7,368.8,2022-06-06
00:00:00,2153551,368.8,366.55,2022-06-07
00:00:00,2237505,367.15,372.85,2022-06-08
00:00:00,1825072,377.5,373.25,2022-06-09
00:00:00,1494476,372,369.5,2022-06-10
00:00:00,1519480,369.6,371.6,2022-06-14
00:00:00,2377212,373,375.65,2022-06-15
00:00:00,5984711,376.8,383,2022-06-16
00:00:00,2396152,384,384.45,2022-06-17
00:00:00,2162264,382.3,389.8,2022-06-20
00:00:00,2816910,389.05,381.3,2022-06-21
00:00:00,2707370,380,377.6,2022-06-22
00:00:00,2266866,378,378.4,2022-06-23
00:00:00,1495276,377.9,377,2022-06-24
00:00:00,1275738,377,376.65,2022-06-27
00:00:00,2961498,377,381.85,2022-06-28
00:00:00,2924508,381.9,384.2,2022-06-29
00:00:00,9748439,386,362.25,2022-06-30
00:00:00,6832874,391.85,375.15,2022-07-01
00:00:00,2470625,376.9,371.6,2022-07-04
00:00:00,2647298,372.05,371.5,2022-07-05
00:00:00,2485084,371.55,369.65,2022-07-06
00:00:00,3720956,370.1,364.95,2022-07-07
00:00:00,5692617,343,351.2,2022-07-08
00:00:00,2412523,352.55,343.8,2022-07-11
00:00:00,3581763,342.85,333.5,2022-07-12
00:00:00,3990026,334.45,321,2022-07-13
00:00:00,3528461,320,315.45,2022-07-14
00:00:00,3854047,316.8,330.5,2022-07-15
00:00:00,2778332,334.1,326,2022-07-18
00:00:00,1954556,325.95,320.75,2022-07-19
00:00:00,3149662,322,330,2022-07-20
00:00:00,2400755,330.15,328.2,2022-07-21
00:00:00,3933130,329.4,340,2022-07-22
00:00:00,2019633,338.8,336.6,2022-07-25
00:00:00,2849992,339.5,347,2022-07-26
00:00:00,2825143,347,348.7,2022-07-27
00:00:00,2276250,349.45,344.3,2022-07-28
00:00:00,4179795,343,353,2022-07-29
00:00:00,4268050,354.4,348,2022-08-01
00:00:00,3335172,346.25,335.8,2022-08-02
00:00:00,2721480,337,330.25,2022-08-03
00:00:00,2360475,330.15,324.6,2022-08-04
00:00:00,3256627,325.25,322.7,2022-08-05
00:00:00,2677228,331.5,327.35,2022-08-08
00:00:00,2740773,327.35,339.65,2022-08-09
00:00:00,2095819,339.95,339.5,2022-08-10
00:00:00,2535482,341.1,333,2022-08-11
00:00:00,1385223,332.8,336.2,2022-08-12
00:00:00,1565905,336,335.9,2022-08-15
00:00:00,4034849,337,348,2022-08-16
00:00:00,2333679,348.95,344.1,2022-08-17
00:00:00,1567713,344,346.4,2022-08-18
00:00:00,1069905,346.4,344.8,2022-08-19
00:00:00,1994491,344.4,349.6,2022-08-22
00:00:00,3373950,349,356,2022-08-23
00:00:00,2537144,356.55,358.2,2022-08-24
00:00:00,2195403,358.9,355.6,2022-08-25
00:00:00,1573467,356.25,361.5,2022-08-26
00:00:00,2625823,361.75,367.3,2022-08-29
00:00:00,3837150,367.95,361.3,2022-08-30
00:00:00,5349530,372,368,2022-08-31
00:00:00,5066579,368,373.5,2022-09-01
00:00:00,8655994,375,385.1,2022-09-02
00:00:00,4108844,387,385.1,2022-09-05
00:00:00,8059195,384.95,375.7,2022-09-06
00:00:00,5290241,374.85,375.95,2022-09-07
00:00:00,2764755,375.1,374.4,2022-09-08
00:00:00,3849992,375,378,2022-09-09
00:00:00,3697676,377.55,379.4,2022-09-12
00:00:00,2622775,380.55,373.4,2022-09-13
00:00:00,3978250,373,375.75,2022-09-14
00:00:00,14045156,377,367.3,2022-09-15
00:00:00,7946582,367.2,359.05,2022-09-16
00:00:00,3384080,356.9,358.25,2022-09-19
00:00:00,18178649,356.7,330.9,2022-09-20
00:00:00,12481137,293.4,312.55,2022-09-21
00:00:00,6837722,312.55,315.5,2022-09-22
00:00:00,8329343,315.5,296.7,2022-09-23
00:00:00,14884676,289.95,257.9,2022-09-26
00:00:00,9523283,263,266.95,2022-09-27
00:00:00,6332416,266,263,2022-09-28
00:00:00,8578846,263,256.05,2022-09-29
00:00:00,9072697,258.05,264.05,2022-09-30
00:00:00,8554091,266.15,287.9,2022-10-03
00:00:00,8388426,290,283.75,2022-10-04
00:00:00,13133822,283.35,283,2022-10-05
00:00:00,8280093,285,286.8,2022-10-06
00:00:00,8097460,285,269,2022-10-07
00:00:00,8384294,259.05,277.85,2022-10-10
00:00:00,4617067,278.15,287.3,2022-10-11
00:00:00,5575941,288.3,292,2022-10-12
00:00:00,6551376,292,298.8,2022-10-13
00:00:00,5752266,300,299.55,2022-10-14
00:00:00,7382933,300,313.45,2022-10-17
00:00:00,6869964,315.95,305.45,2022-10-18
00:00:00,6089705,302.5,307.95,2022-10-19
00:00:00,4746672,309.8,310.85,2022-10-20
00:00:00,3572451,310.8,311.3,2022-10-21
00:00:00,3006401,313,313.6,2022-10-24
00:00:00,8605734,312.9,332.4,2022-10-25
00:00:00,10317056,333,340.65,2022-10-26
00:00:00,8425252,341.95,343.85,2022-10-27
00:00:00,5188050,342.2,341.8,2022-10-28
00:00:00,6390418,341.85,333.9,2022-10-31
00:00:00,3212050,334.8,332.35,2022-11-01
00:00:00,4336791,333.1,333.7,2022-11-02
00:00:00,4013967,333.5,335,2022-11-03
00:00:00,12072064,338,356.7,2022-11-07
00:00:00,6710840,356.8,351.95,2022-11-08
00:00:00,5662365,350,348.6,2022-11-09
00:00:00,5938357,348.5,358.25,2022-11-10
00:00:00,8637077,360,356.95,2022-11-11
00:00:00,6922459,357.7,350.85,2022-11-14
00:00:00,7671493,350.5,338.4,2022-11-15
00:00:00,3561778,339.95,342.5,2022-11-16
00:00:00,3693834,342.5,336.95,2022-11-17
00:00:00,2575382,336.7,336.9,2022-11-18
00:00:00,6246229,335.6,331.85,2022-11-21
00:00:00,3800665,331.9,334.95,2022-11-22
00:00:00,3931534,335.8,337.95,2022-11-23
00:00:00,2219775,338.25,334.75,2022-11-24
00:00:00,1948046,334.1,335.9,2022-11-25
00:00:00,4283050,332.8,333.2,2022-11-28
00:00:00,1721270,335.2,335.9,2022-11-29
00:00:00,1229927,336.2,336.25,2022-11-30
00:00:00,1980527,336.5,335.9,2022-12-01
00:00:00,1038146,336,335,2022-12-02
00:00:00,4047744,334.95,340.45,2022-12-05
00:00:00,1942592,341.6,336,2022-12-06
00:00:00,3300935,335.7,335.1,2022-12-07
00:00:00,1120561,336,333.7,2022-12-08
00:00:00,1418948,333.8,336.15,2022-12-09
00:00:00,1587264,336.2,335.2,2022-12-12
00:00:00,1235783,335.95,337.4,2022-12-13
00:00:00,1409300,337.55,333.5,2022-12-14
00:00:00,2224739,333.9,328,2022-12-15
00:00:00,1598226,328,330.9,2022-12-16
00:00:00,1980951,330.95,333,2022-12-19
00:00:00,3294125,334.8,344.15,2022-12-20
00:00:00,3029855,346,345.2,2022-12-21
00:00:00,2018793,346.2,344.7,2022-12-22
00:00:00,1399755,345,343.3,2022-12-23
00:00:00,3576644,343.7,352.4,2022-12-26
00:00:00,2138946,353.15,355.45,2022-12-27
00:00:00,1788879,355.5,355.1,2022-12-28
00:00:00,2429180,354.25,359.6,2022-12-29
00:00:00,2512307,360.45,365.4,2022-12-30
00:00:00,2643653,367.95,368.05,2023-01-03
00:00:00,1805528,366.5,365.8,2023-01-04
00:00:00,1325831,367.2,367.5,2023-01-05
00:00:00,938436,368,367.3,2023-01-06
00:00:00,4351231,368.2,367.95,2023-01-09
00:00:00,5593572,367.3,366.75,2023-01-10
00:00:00,8210630,347.6,347.35,2023-01-11
00:00:00,1530649,347.2,346.85,2023-01-12
00:00:00,1410265,346,346.05,2023-01-13
00:00:00,1712033,346.45,345.8,2023-01-16
00:00:00,2008466,345.7,341.35,2023-01-17
00:00:00,2042642,340.35,344.15,2023-01-18
00:00:00,1693494,343.3,339.8,2023-01-19
00:00:00,2291895,339.9,336.55,2023-01-20
00:00:00,1157821,338.5,340.05,2023-01-23
00:00:00,1842595,340.95,336.75,2023-01-24
00:00:00,1289489,336.55,338.2,2023-01-25
00:00:00,2091926,338.4,335,2023-01-26
00:00:00,1452339,334.9,336.95,2023-01-27
00:00:00,1340095,337.1,337.65,2023-01-30
00:00:00,2100632,337.1,340.75,2023-01-31
00:00:00,2824423,340.95,343,2023-02-01
00:00:00,1679683,344.3,342.1,2023-02-02
00:00:00,1675122,342,341.85,2023-02-03
00:00:00,2997444,341.5,347.1,2023-02-06
00:00:00,5388811,348,355.25,2023-02-07
00:00:00,4779101,355.6,349.85,2023-02-08
00:00:00,2688920,359.25,350.2,2023-02-09
00:00:00,1620413,349.1,351,2023-02-10
00:00:00,1657279,350.25,349.4,2023-02-13
00:00:00,3195234,349.9,344.2,2023-02-14
00:00:00,3435511,343.05,339.6,2023-02-15
00:00:00,1708575,341.25,342.55,2023-02-16
00:00:00,1786096,341.2,345.1,2023-02-17
00:00:00,2427456,345.1,347.1,2023-02-20
00:00:00,3527085,347.1,352.65,2023-02-21
00:00:00,1608166,352.65,353.75,2023-02-22
00:00:00,1165938,354.1,352.45,2023-02-24
00:00:00,2348591,350.3,357.75,2023-02-27
00:00:00,2606115,357.75,358.4,2023-02-28
00:00:00,2672248,359.1,361.4,2023-03-01
00:00:00,3622194,361.7,355.05,2023-03-02
00:00:00,1636566,354.2,358.8,2023-03-03
00:00:00,2482544,361.9,365.35,2023-03-06
00:00:00,2055378,365.35,364.3,2023-03-07
00:00:00,1638082,365,364,2023-03-09
00:00:00,2270142,363,365.9,2023-03-10
00:00:00,3132812,366.2,363.5,2023-03-13
00:00:00,2802893,362.4,364.55,2023-03-14
00:00:00,3635579,365,357.95,2023-03-15
00:00:00,2207801,356.25,359.2,2023-03-16
00:00:00,4452684,360.3,365.2,2023-03-17
00:00:00,6762422,366.3,377.4,2023-03-20
00:00:00,6554255,379.5,371.8,2023-03-21
00:00:00,3346305,371,375.5,2023-03-22
00:00:00,1746571,375.7,374.45,2023-03-23
00:00:00,1230966,375.1,377.25,2023-03-24
00:00:00,2928597,378.95,383.25,2023-03-27
00:00:00,2269477,384.2,381.5,2023-03-28
00:00:00,3176686,383,385.45,2023-03-29
00:00:00,1701137,385.55,386.15,2023-03-30
00:00:00,3095833,386.95,380.9,2023-03-31
00:00:00,6386926,393.8,390.9,2023-04-03
00:00:00,3245886,391.9,390,2023-04-04
00:00:00,2653529,390.3,389.7,2023-04-05
00:00:00,2661881,390,389.8,2023-04-06
00:00:00,1794366,390.75,391.7,2023-04-07
00:00:00,2516249,391.75,393.5,2023-04-10
00:00:00,3450707,395,388.35,2023-04-11
00:00:00,1483006,388.5,390.9,2023-04-12
00:00:00,1103838,391.75,390.1,2023-04-13
00:00:00,2199947,389.95,392.4,2023-04-14
00:00:00,2083987,395,395.85,2023-04-17
00:00:00,2307018,396,397,2023-04-18
00:00:00,4246676,397.3,396.1,2023-04-19
00:00:00,3423777,395.75,396.5,2023-04-20
00:00:00,1856130,397.8,398.75,2023-04-21
00:00:00,1470849,398,400.4,2023-04-24
00:00:00,1330774,399.8,396.45,2023-04-25
00:00:00,1231944,396.15,395.75,2023-04-26
00:00:00,1298205,396,398.25,2023-04-27
00:00:00,2148857,398.9,393.8,2023-04-28
00:00:00,2596818,393.8,390,2023-05-02
00:00:00,2929961,390,378,2023-05-03
00:00:00,1921550,378.45,379.95,2023-05-04
00:00:00,1812937,379.5,378.65,2023-05-05
00:00:00,678275,379.9,381.1,2023-05-08
00:00:00,2258482,381,392.1,2023-05-10
00:00:00,4194968,392.5,391.65,2023-05-11
00:00:00,2479086,391.8,398.95,2023-05-12
00:00:00,4928073,399,407.85,2023-05-15
00:00:00,3077580,409,410.75,2023-05-16
00:00:00,2879675,410.75,414.8,2023-05-17
00:00:00,2798197,416,414.1,2023-05-18
00:00:00,2378290,414.25,413.65,2023-05-19
00:00:00,4220131,417,424.5,2023-05-22
00:00:00,3045708,425.15,424.8,2023-05-23
00:00:00,5445581,425.1,436,2023-05-24
00:00:00,5210438,437.85,430.15,2023-05-25
00:00:00,3225141,428.85,432.9,2023-05-26
00:00:00,4300282,435.85,440.45,2023-05-29
00:00:00,6077510,438,434.5,2023-05-30
00:00:00,9676896,432.75,450.1,2023-05-31
00:00:00,5638696,452,451.5,2023-06-01
00:00:00,3265472,453.5,458.95,2023-06-02
00:00:00,7192545,466.5,458.6,2023-06-05
00:00:00,3970344,457.35,462.1,2023-06-06
00:00:00,3229091,462.15,459.85,2023-06-07
00:00:00,1756416,460,458.15,2023-06-08
00:00:00,2771319,459,463.5,2023-06-09
00:00:00,5960065,465.5,479.85,2023-06-13
00:00:00,3831121,482,478.4,2023-06-14
00:00:00,4199476,479.2,481.75,2023-06-15
00:00:00,2320968,482.2,480.4,2023-06-16
00:00:00,3952683,482.5,485.85,2023-06-19
00:00:00,3794972,487,483.4,2023-06-20
00:00:00,2010884,481.9,481.35,2023-06-21
00:00:00,2311440,481.5,475.45,2023-06-22
00:00:00,5057130,474.35,467.55,2023-06-23
00:00:00,3847536,470.1,474.4,2023-06-26
00:00:00,3141927,476.15,475.85,2023-06-27
00:00:00,1830959,476.15,477.05,2023-06-28
00:00:00,3361222,477.15,482.1,2023-06-29
00:00:00,1746703,482.7,482.35,2023-06-30
00:00:00,2571361,483.6,478.05,2023-07-03
00:00:00,2833902,478.1,473.4,2023-07-04
00:00:00,2549027,474.25,473.9,2023-07-05
00:00:00,3402404,473.35,476.75,2023-07-06
00:00:00,4041779,475.55,482.4,2023-07-07
00:00:00,4601696,470,477.45,2023-07-10
00:00:00,1455224,477.5,478.8,2023-07-11
00:00:00,4933142,477.5,487.05,2023-07-12
00:00:00,4492073,489.25,488.4,2023-07-13
00:00:00,1898938,487.25,487.65,2023-07-14
00:00:00,2952898,485.95,489.3,2023-07-17
00:00:00,2398976,489.3,490.15,2023-07-18
00:00:00,2572971,490.95,485.95,2023-07-19
00:00:00,2903286,485.95,475.1,2023-07-20
00:00:00,2827850,475.5,483.2,2023-07-21
00:00:00,1657519,483.2,481.6,2023-07-24
00:00:00,3238712,482.55,489.15,2023-07-25
00:00:00,2057160,488.95,486.95,2023-07-26
00:00:00,2341860,487.5,493.75,2023-07-27
00:00:00,3925034,493.8,500.65,2023-07-28
00:00:00,3868807,502.65,508.75,2023-07-31
00:00:00,5161679,510,516.7,2023-08-01
00:00:00,4559768,517.5,522.95,2023-08-02
00:00:00,3166505,522.75,526.7,2023-08-03
00:00:00,6546405,527.6,521.95,2023-08-04
00:00:00,6451666,526,524.6,2023-08-07
00:00:00,2864033,523.8,527.9,2023-08-08
00:00:00,2729513,529,533.2,2023-08-09
00:00:00,2142296,534.4,535.2,2023-08-10
00:00:00,5881485,536.15,549,2023-08-11
00:00:00,10364273,551,539.75,2023-08-14
00:00:00,8516492,537.05,546.3,2023-08-15
00:00:00,6239315,546.3,532.95,2023-08-16
00:00:00,4620505,539,544.45,2023-08-17
00:00:00,2583363,544,548.2,2023-08-18
00:00:00,2210109,549,547.45,2023-08-21
00:00:00,2560556,548,549.5,2023-08-22
00:00:00,4535376,549.55,534.5,2023-08-23
00:00:00,1958712,537,539.8,2023-08-24
00:00:00,1546465,541,538.85,2023-08-25
00:00:00,2733712,540.05,545.55,2023-08-28
00:00:00,4401756,545.35,558.3,2023-08-29
00:00:00,6167526,562,556.9,2023-08-30
00:00:00,2579148,557.1,556.15,2023-08-31
00:00:00,2653686,556.5,559.15,2023-09-01
00:00:00,4194716,559.95,567.25,2023-09-04
00:00:00,6406793,568,574.4,2023-09-05
00:00:00,4784201,574.5,578.8,2023-09-06
00:00:00,7017201,578.8,564.6,2023-09-07
00:00:00,3261457,564.5,557.95,2023-09-08
00:00:00,4188570,557.5,549.1,2023-09-11
00:00:00,3062266,551.9,562,2023-09-12
00:00:00,1808550,563.4,555.15,2023-09-13
00:00:00,3342450,555.15,556.3,2023-09-14
00:00:00,3234739,556.55,562.8,2023-09-15
00:00:00,2851153,565,557.1,2023-09-18
00:00:00,3686091,558.6,544,2023-09-19
00:00:00,9824200,544,529.35,2023-09-20
00:00:00,15090715,528,508,2023-09-21
00:00:00,11597068,510,513.9,2023-09-22
00:00:00,5799688,513.9,520.65,2023-09-25
00:00:00,4187848,518.95,517.85,2023-09-26
00:00:00,5004800,520.3,529.95,2023-09-27
00:00:00,3956580,531.4,535.7,2023-09-28
00:00:00,3187176,536,537,2023-09-29
00:00:00,4053827,538.5,535.55,2023-10-02
00:00:00,3202842,534.65,538.9,2023-10-03
00:00:00,3438309,538.2,533.95,2023-10-04
00:00:00,2498335,536,534.7,2023-10-05
00:00:00,2961059,534.5,534.2,2023-10-06
00:00:00,6967992,541.1,552.5,2023-10-09
00:00:00,2946699,552,549,2023-10-10
00:00:00,6376794,549.5,540.35,2023-10-11
00:00:00,4066793,538.4,546.05,2023-10-12
00:00:00,4973328,546.65,561.85,2023-10-13
00:00:00,5076954,564,568.65,2023-10-16
00:00:00,4295747,568.85,573.05,2023-10-17
00:00:00,9706146,574.95,586.8,2023-10-18
00:00:00,5963953,586,595.25,2023-10-19
00:00:00,7898736,596,602.9,2023-10-20
00:00:00,6000105,600.1,593.3,2023-10-23
00:00:00,3869764,593,586.2,2023-10-24
00:00:00,4242769,585,590.5,2023-10-25
00:00:00,3477671,590.5,583,2023-10-26
00:00:00,6836907,584.5,594.6,2023-10-27
00:00:00,2826267,593.25,587.2,2023-10-30
00:00:00,4771075,586,574.55,2023-10-31
00:00:00,4126340,574,579.5,2023-11-01
00:00:00,3432312,581.3,586.25,2023-11-02
00:00:00,3693322,588.4,581.5,2023-11-03
00:00:00,1893451,582.5,588.95,2023-11-06
00:00:00,2211960,588.6,583.95,2023-11-07
00:00:00,2315948,583.95,581.65,2023-11-08
00:00:00,3373607,581.4,583.1,2023-11-09
00:00:00,9601177,583.4,598.3,2023-11-10
00:00:00,4317581,600,598.3,2023-11-13
00:00:00,4653735,597.8,591.3,2023-11-14
00:00:00,5268513,589.9,585,2023-11-15
00:00:00,3579808,583.5,572.75,2023-11-16
00:00:00,4832114,572.55,583.3,2023-11-17
00:00:00,2183257,584.5,581.5,2023-11-20
00:00:00,2115754,581,583.4,2023-11-21
00:00:00,2722059,582.75,581.75,2023-11-22
00:00:00,1298090,581.6,580.8,2023-11-23
00:00:00,3449893,581.2,578.85,2023-11-24
00:00:00,2731793,578.2,578,2023-11-27
00:00:00,3429134,576,589.9,2023-11-28
00:00:00,3570342,589.9,593.45,2023-11-29
00:00:00,5645836,598,584.3,2023-11-30
00:00:00,2625750,583.5,575.15,2023-12-01
00:00:00,3385782,573.85,565,2023-12-04
00:00:00,2249090,567.1,574.35,2023-12-05
00:00:00,2262240,574.8,565.55,2023-12-06
00:00:00,4015534,564.5,560.6,2023-12-07
00:00:00,1606316,563,564.7,2023-12-08
00:00:00,2440767,564.7,555,2023-12-11
00:00:00,2542798,554.55,549.55,2023-12-12
00:00:00,1743135,546,555.85,2023-12-13
00:00:00,3418325,557.4,535.7,2023-12-14
00:00:00,3949304,535.5,561.5,2023-12-15
00:00:00,3630477,568.3,566.65,2023-12-18
00:00:00,3118726,566.65,574,2023-12-19
00:00:00,3382309,574.25,578.6,2023-12-20
00:00:00,2984797,581.2,577.1,2023-12-21
00:00:00,2581816,580,583.75,2023-12-22
00:00:00,1694085,585.85,584.45,2023-12-25
00:00:00,2232310,585,589.3,2023-12-26
00:00:00,2902895,590.45,594.55,2023-12-27
00:00:00,1830269,596.7,591.9,2023-12-28
00:00:00,1878824,591.6,593.2,2023-12-29
00:00:00,1945771,595.6,604,2024-01-03
00:00:00,1193768,605.8,601.15,2024-01-04
00:00:00,1964815,602.6,604.05,2024-01-05
00:00:00,1806126,605.15,602.3,2024-01-08
00:00:00,3249471,603.15,600.55,2024-01-09
00:00:00,5087676,598.1,601,2024-01-10
00:00:00,9771283,574.05,579.6,2024-01-11
00:00:00,5405464,584,584.2,2024-01-12
00:00:00,2573506,585,581.4,2024-01-15
00:00:00,1580870,582.75,578.4,2024-01-16
00:00:00,3911748,578.05,574.75,2024-01-17
00:00:00,2081619,575.8,573.95,2024-01-18
00:00:00,2645181,573.95,574.95,2024-01-19
00:00:00,1873302,575.2,577.95,2024-01-22
00:00:00,1421415,578.95,579.9,2024-01-23
00:00:00,1844368,580.35,575.75,2024-01-24
00:00:00,1874962,573.85,574.65,2024-01-25
00:00:00,1547572,577,573.9,2024-01-26
00:00:00,3555435,574.5,575.75,2024-01-29
00:00:00,2241184,576.35,573.95,2024-01-30
00:00:00,3281866,574.3,575,2024-01-31
00:00:00,4626022,575.5,576.5,2024-02-01
00:00:00,5216251,577,583.95,2024-02-02
00:00:00,5224734,584.05,592,2024-02-05
00:00:00,2085502,593,593.55,2024-02-06
00:00:00,4035754,593.7,589.7,2024-02-07
00:00:00,3315152,586.05,587.75,2024-02-08
00:00:00,2551037,587.8,589.75,2024-02-09
00:00:00,2669101,590.1,588.95,2024-02-12
00:00:00,2388838,590,592.75,2024-02-13
00:00:00,1936190,593.75,590.05,2024-02-14
00:00:00,2645626,590,589.15,2024-02-15
00:00:00,4191003,590.05,585.5,2024-02-16
00:00:00,2552097,585.6,586.25,2024-02-19
00:00:00,5164767,586,572.1,2024-02-20
00:00:00,6696796,572.1,562.35,2024-02-21
00:00:00,2744549,564.45,562.35,2024-02-22
00:00:00,3628956,566.65,575.55,2024-02-26
00:00:00,3489647,575.5,568.2,2024-02-27
00:00:00,2564098,566.95,568.5,2024-02-28
00:00:00,3610085,568.5,578,2024-02-29
00:00:00,2353852,578.05,577.45,2024-03-01
00:00:00,2060097,578.9,582.5,2024-03-04
00:00:00,2703486,582.6,585.55,2024-03-05
00:00:00,1874494,585.7,585.15,2024-03-06
00:00:00,1431702,585,589.45,2024-03-07
00:00:00,1925221,589.6,588.35,2024-03-11
00:00:00,1811625,588.6,588.25,2024-03-12
00:00:00,2723687,586.1,581.45,2024-03-13
00:00:00,2576036,581,584,2024-03-14
00:00:00,1768650,583,584.2,2024-03-15
00:00:00,1287820,584,583.1,2024-03-18
00:00:00,15172575,582.85,565.35,2024-03-19
00:00:00,15832545,565.35,560.3,2024-03-20
00:00:00,13589092,561.3,562.8,2024-03-21
00:00:00,10052432,562.85,554.2,2024-03-22
00:00:00,8585063,556.7,558.05,2024-03-25
00:00:00,4720207,559,556.1,2024-03-26
00:00:00,3623708,556.1,555.4,2024-03-27
00:00:00,8154514,557,565.75,2024-03-28
00:00:00,5575648,567.6,565.75,2024-03-29
00:00:00,8194319,568,568.85,2024-04-01
00:00:00,4834554,570,572.9,2024-04-02
00:00:00,4829568,573.1,576.9,2024-04-03
00:00:00,3924251,577.75,578.05,2024-04-04
00:00:00,3300134,578.85,576.1,2024-04-05
00:00:00,3298221,576.3,574.5,2024-04-08
00:00:00,4663495,574.5,568.4,2024-04-09
00:00:00,2487296,568.5,573.2,2024-04-10
00:00:00,3772650,573.2,575.25,2024-04-11
00:00:00,3152068,576,576.15,2024-04-12
00:00:00,7079255,578.95,589.75,2024-04-15
00:00:00,5290388,590,589.1,2024-04-16
00:00:00,3814643,589.15,584.35,2024-04-17
00:00:00,3808318,583.85,579.15,2024-04-18
00:00:00,3507875,582,585.35,2024-04-19
00:00:00,3190989,586.7,583.15,2024-04-22
00:00:00,3699539,583.85,580.85,2024-04-23
00:00:00,2968087,582.35,576.3,2024-04-24
00:00:00,2269626,577,579.8,2024-04-25
00:00:00,2194810,579.95,581.3,2024-04-26
00:00:00,1379864,581,581.2,2024-04-27
00:00:00,882950,581.8,583.15,2024-04-29
00:00:00,632716,583.15,582,2024-04-30
00:00:00,2169820,581.4,582.3,2024-05-02
00:00:00,2302837,582.75,582.3,2024-05-03
00:00:00,2443510,582,579.05,2024-05-06
00:00:00,1688537,579.15,579.95,2024-05-07
00:00:00,1292162,580.3,578.5,2024-05-08
00:00:00,1159220,579,579.4,2024-05-10
00:00:00,4761120,580.25,589.45,2024-05-13
00:00:00,4215772,590,589.8,2024-05-14
00:00:00,7144102,590.75,599.2,2024-05-15
00:00:00,4645547,599.5,592.6,2024-05-16
00:00:00,3460602,592.8,591.95,2024-05-17
00:00:00,4649647,594,591.9,2024-05-20
00:00:00,4313358,592,594.6,2024-05-21
00:00:00,3748577,593.9,596.85,2024-05-22
00:00:00,3555763,595.7,593.15,2024-05-23
00:00:00,3990201,593.6,585.1,2024-05-24
00:00:00,7407211,585,578.25,2024-05-27
00:00:00,4392067,578.8,573,2024-05-28
00:00:00,2622447,573.95,575.65,2024-05-29
00:00:00,5592247,577.65,566.4,2024-05-30
00:00:00,6164219,570,556.65,2024-05-31
00:00:00,7578912,557,562.95,2024-06-03
00:00:00,5282965,563.1,568.95,2024-06-04
00:00:00,5054761,570.05,562.2,2024-06-05
00:00:00,2240679,563.9,566.3,2024-06-06
00:00:00,3339099,567.3,571.65,2024-06-07
00:00:00,2700282,573.9,563.25,2024-06-10
00:00:00,1892882,562.7,562.85,2024-06-11
00:00:00,4384243,530.5,555.5,2024-06-13
00:00:00,3295509,556,565.1,2024-06-14
00:00:00,2835643,569.85,566.7,2024-06-17
00:00:00,2782506,566.7,554.45,2024-06-18
00:00:00,4682057,553.9,536,2024-06-19
00:00:00,7999562,537,555,2024-06-20
00:00:00,2974414,556.15,550.05,2024-06-21
00:00:00,2058463,551,547.45,2024-06-24
00:00:00,2786893,547.45,558.5,2024-06-25
00:00:00,1996053,559.2,561.2,2024-06-26
00:00:00,1703294,562,559.8,2024-06-27
00:00:00,1455429,560.2,565.25,2024-06-28
00:00:00,3039977,566.35,576.9,2024-07-01
00:00:00,2994694,577.05,573,2024-07-02
00:00:00,2452574,574.8,573.9,2024-07-03
00:00:00,3119545,574.25,561.35,2024-07-04
00:00:00,3340492,561.15,555.85,2024-07-05
00:00:00,5292441,555.85,560.1,2024-07-08
00:00:00,10551555,536,524.6,2024-07-09
00:00:00,8069103,524.5,502.5,2024-07-10
00:00:00,4755570,503,526.7,2024-07-11
00:00:00,2746621,528.8,527.4,2024-07-12
00:00:00,6120047,529,508,2024-07-15
00:00:00,5448563,505,516.9,2024-07-16
00:00:00,4007774,517.05,510.45,2024-07-17
00:00:00,3074149,511.45,517.25,2024-07-18
00:00:00,2593866,517.35,524.15,2024-07-19
00:00:00,3730819,527.5,531.85,2024-07-22
00:00:00,1340983,533.95,530.55,2024-07-23
00:00:00,2224027,532,532.25,2024-07-24
